id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1351176098432823303,1351176098432823303,2021-01-18 15:34:20 CET,2021-01-18,15:34:20,+0200,3180063788,getvolatility,Volatility,,"Unusual call buying: $VHC 32x average volume, $BWA 24x, $LH 17x, $TELL 17x, $BB 15x, $CNX 15x, $BEN 14x, $AMC 11x",en,[],[],[],0,0,5,[],"['vhc', 'bwa', 'lh', 'tell', 'bb', 'cnx', 'ben', 'amc']",https://twitter.com/getvolatility/status/1351176098432823303,False,,0,,,,,,,,[],,,,
1351158462839812096,1351158462839812096,2021-01-18 14:24:15 CET,2021-01-18,14:24:15,+0200,738550990698336261,stockbard,stockbard,,$DANG! $I $AM $ALL $SEAS $AGO $BWA! $I $DO $TOO $HOT $PAY $AT $SEAS,en,[],[],[],0,0,0,[],"['dang', 'i', 'am', 'all', 'seas', 'ago', 'bwa', 'i', 'do', 'too', 'hot', 'pay', 'at', 'seas']",https://twitter.com/stockbard/status/1351158462839812096,False,,0,,,,,,,,[],,,,
1351142955793457153,1351142955793457153,2021-01-18 13:22:38 CET,2021-01-18,13:22:38,+0200,738550990698336261,stockbard,stockbard,,$I $AM $HD $BWA! $I $AM $EMO,pl,[],[],[],0,0,0,[],"['i', 'am', 'hd', 'bwa', 'i', 'am', 'emo']",https://twitter.com/stockbard/status/1351142955793457153,False,,0,,,,,,,,[],,,,
1351112668401295364,1351112668401295364,2021-01-18 11:22:17 CET,2021-01-18,11:22:17,+0200,738550990698336261,stockbard,stockbard,,$MEN $ARE $TEN $ADS $BORN $TWO $ADS $FOR $MEN $BWA!,en,[],[],[],0,0,0,[],"['men', 'are', 'ten', 'ads', 'born', 'two', 'ads', 'for', 'men', 'bwa']",https://twitter.com/stockbard/status/1351112668401295364,False,,0,,,,,,,,[],,,,
1351020546083999746,1351020546083999746,2021-01-18 05:16:13 CET,2021-01-18,05:16:13,+0200,4876582225,quantchaideas,Quantcha Trade Ideas,,StockTwits Trending Alert: Trading recent interest in BORGWARNER $BWA  https://t.co/lIzol7GeSf,en,[],['https://ideas.quantcha.com/2021/01/17/stocktwits-trending-alert-trading-recent-interest-in-borgwarner-bwa-3/'],[],0,0,0,[],['bwa'],https://twitter.com/QuantchaIdeas/status/1351020546083999746,False,,0,,,,,,,,[],,,,
1350984107765936128,1350984107765936128,2021-01-18 02:51:26 CET,2021-01-18,02:51:26,+0200,738550990698336261,stockbard,stockbard,,$IT $FLY $AT $A $SUN $BWA! $DO $FOR $A $BOOT,en,[],[],[],0,0,0,[],"['it', 'fly', 'at', 'a', 'sun', 'bwa', 'do', 'for', 'a', 'boot']",https://twitter.com/stockbard/status/1350984107765936128,False,,0,,,,,,,,[],,,,
1350954048070025217,1350954048070025217,2021-01-18 00:51:59 CET,2021-01-18,00:51:59,+0200,738550990698336261,stockbard,stockbard,,$BWA! $MMM! $I $AM $MS $EROS $FOR $A $COT,en,[],[],[],0,0,0,[],"['bwa', 'mmm', 'i', 'am', 'ms', 'eros', 'for', 'a', 'cot']",https://twitter.com/stockbard/status/1350954048070025217,False,,0,,,,,,,,[],,,,
1350878665182162945,1350878665182162945,2021-01-17 19:52:26 CET,2021-01-17,19:52:26,+0200,738550990698336261,stockbard,stockbard,,$BIT $MS $COT $HUBS $ARE $AT $A $KING $BWA! $IT $SWAY $MR $STAR,en,[],[],[],0,0,0,[],"['bit', 'ms', 'cot', 'hubs', 'are', 'at', 'a', 'king', 'bwa', 'it', 'sway', 'mr', 'star']",https://twitter.com/stockbard/status/1350878665182162945,False,,0,,,,,,,,[],,,,
1350855845748371458,1350855845748371458,2021-01-17 18:21:45 CET,2021-01-17,18:21:45,+0200,738550990698336261,stockbard,stockbard,,$FLOW $OUT $ADS $BAM! $BWA! $I $ATE $ALL $DATA,en,[],[],[],0,0,1,[],"['flow', 'out', 'ads', 'bam', 'bwa', 'i', 'ate', 'all', 'data']",https://twitter.com/stockbard/status/1350855845748371458,False,,0,,,,,,,,[],,,,
1350840747646459904,1350840747646459904,2021-01-17 17:21:46 CET,2021-01-17,17:21:46,+0200,738550990698336261,stockbard,stockbard,,$BWA! $ADS $ARE $MY $ARC $FOR $SEAS $DANG!,en,[],[],[],0,0,0,[],"['bwa', 'ads', 'are', 'my', 'arc', 'for', 'seas', 'dang']",https://twitter.com/stockbard/status/1350840747646459904,False,,0,,,,,,,,[],,,,
1350823571199811585,1350823571199811585,2021-01-17 16:13:31 CET,2021-01-17,16:13:31,+0200,1731802255,fredbenz0,#OPTIONSBULLY,,"$BWA #CALLBUYING! 10,000 MAR 37.5c's bought. Looks like great entry point. Be good if we get repeat action next week too.  https://t.co/ni12k3HfgG",en,[],[],['https://pbs.twimg.com/media/Er8W1wgXYAEtROy.jpg'],0,1,1,['callbuying'],['bwa'],https://twitter.com/Fredbenz0/status/1350823571199811585,False,https://twitter.com/Fredbenz0/status/1330999219843330049,1,https://pbs.twimg.com/media/Er8W1wgXYAEtROy.jpg,,,,,,,[],,,,
1350802963548278786,1350802963548278786,2021-01-17 14:51:37 CET,2021-01-17,14:51:37,+0200,738550990698336261,stockbard,stockbard,,$IM $TOO $FUN $BWA! $IM $FOR $KEYS,en,[],[],[],0,0,0,[],"['im', 'too', 'fun', 'bwa', 'im', 'for', 'keys']",https://twitter.com/stockbard/status/1350802963548278786,False,,0,,,,,,,,[],,,,
1350712248440938496,1350712248440938496,2021-01-17 08:51:09 CET,2021-01-17,08:51:09,+0200,738550990698336261,stockbard,stockbard,,$HE $BORN $FOR $A $SUN $HI! $HE $SWAY $AT $A $FUR $BWA! $HE $SWAY $ONE $USA,en,[],[],[],0,0,0,[],"['he', 'born', 'for', 'a', 'sun', 'hi', 'he', 'sway', 'at', 'a', 'fur', 'bwa', 'he', 'sway', 'one', 'usa']",https://twitter.com/stockbard/status/1350712248440938496,False,,0,,,,,,,,[],,,,
1350629335678513153,1350629335678513153,2021-01-17 03:21:41 CET,2021-01-17,03:21:41,+0200,738550990698336261,stockbard,stockbard,,$JOE $I $MET $ERA $OUT $A $QUAD $BWA! $HE $PAY $TOO $HD,en,[],[],[],0,0,0,[],"['joe', 'i', 'met', 'era', 'out', 'a', 'quad', 'bwa', 'he', 'pay', 'too', 'hd']",https://twitter.com/stockbard/status/1350629335678513153,False,,0,,,,,,,,[],,,,
1350621582331432960,1350621582331432960,2021-01-17 02:50:53 CET,2021-01-17,02:50:53,+0200,738550990698336261,stockbard,stockbard,,$OUT $MEN $BWA! $I $FLY $MR $MA $DO $OUT $CUBS,en,[],[],[],0,0,0,[],"['out', 'men', 'bwa', 'i', 'fly', 'mr', 'ma', 'do', 'out', 'cubs']",https://twitter.com/stockbard/status/1350621582331432960,False,,0,,,,,,,,[],,,,
1350606537232949249,1350606537232949249,2021-01-17 01:51:06 CET,2021-01-17,01:51:06,+0200,738550990698336261,stockbard,stockbard,,$IM $ONE $ACRE $I $AM $AT $ADS $BWA! $IM $AT $A $CAT,en,[],[],[],0,0,0,[],"['im', 'one', 'acre', 'i', 'am', 'at', 'ads', 'bwa', 'im', 'at', 'a', 'cat']",https://twitter.com/stockbard/status/1350606537232949249,False,,0,,,,,,,,[],,,,
1350594326527684611,1350594326527684611,2021-01-17 01:02:34 CET,2021-01-17,01:02:34,+0200,4876582225,quantchaideas,Quantcha Trade Ideas,,StockTwits Trending Alert: Trading recent interest in BORGWARNER $BWA  https://t.co/6wv5Kp8ADL,en,[],['https://ideas.quantcha.com/2021/01/16/stocktwits-trending-alert-trading-recent-interest-in-borgwarner-bwa-2/'],[],0,0,0,[],['bwa'],https://twitter.com/QuantchaIdeas/status/1350594326527684611,False,,0,,,,,,,,[],,,,
1350563961742057472,1350563961742057472,2021-01-16 23:01:55 CET,2021-01-16,23:01:55,+0200,39363886,benbsp,Ben Lamson,,$BWA March $37.50 calls hit hard on Friday for about $3.50. This is a play on EV auto parts supplier🤔🤔🤔,en,[],[],[],0,0,0,[],['bwa'],https://twitter.com/BenBSP/status/1350563961742057472,False,,0,,,,,,,,[],,,,
1350554975496232960,1350554975496232960,2021-01-16 22:26:12 CET,2021-01-16,22:26:12,+0200,4876582225,quantchaideas,Quantcha Trade Ideas,,StockTwits Trending Alert: Trading recent interest in BORGWARNER $BWA  https://t.co/OTQDXtUW21,en,[],['https://ideas.quantcha.com/2021/01/16/stocktwits-trending-alert-trading-recent-interest-in-borgwarner-bwa/'],[],0,0,0,[],['bwa'],https://twitter.com/QuantchaIdeas/status/1350554975496232960,False,,0,,,,,,,,[],,,,
