id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1346110386727108611,1346110386727108611,2021-01-04 16:05:00 CET,2021-01-04,16:05:00,+0200,1043313810889732096,finclubai1,FinClubAI,,"$BK was the top FinClubAI pick of the day. 45 stocks were available during the pre-market, with 17 qualifyings at open according to our multiple AI models.  Sign up at  https://t.co/S0n72JwRgw to see our daily picks and additional indicators to give your position an edge.  https://t.co/D0hLuT2LN1",en,[],['https://finclub.ai/Pricing'],['https://pbs.twimg.com/media/Eq5Tqz6VoAAuwMx.jpg'],0,0,0,[],['bk'],https://twitter.com/FinClubAI1/status/1346110386727108611,False,,1,https://pbs.twimg.com/media/Eq5Tqz6VoAAuwMx.jpg,,,,,,,[],,,,
1346104992118276101,1346031269642182662,2021-01-04 15:43:34 CET,2021-01-04,15:43:34,+0200,1108708414316863489,investidea1,Investidea,,@MarioGabelli $SLG SL Green 🚀 should be over $70 already $100 soon $KBWY $BTLCY $BLND $C $BK $EWU $VNO $BXP $SCHH $ESRT $CXP $XLRE $MSGE $PGRE $NYC $KBWY $BCS $MS $JPM $GDX $XRP $JETS $GE $SNE $GEAHF $NDVLY $KWEB $BABA $NSRGY $SNY $VGR $SRET $IID   https://t.co/mT0VcJ1JKm,en,[],[],[],0,0,0,[],"['slg', 'kbwy', 'btlcy', 'blnd', 'c', 'bk', 'ewu', 'vno', 'bxp', 'schh', 'esrt', 'cxp', 'xlre', 'msge', 'pgre', 'nyc', 'kbwy', 'bcs', 'ms', 'jpm', 'gdx', 'xrp', 'jets', 'ge', 'sne', 'geahf', 'ndvly', 'kweb', 'baba', 'nsrgy', 'sny', 'vgr', 'sret', 'iid']",https://twitter.com/Investidea1/status/1346104992118276101,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1346090285483388929/pu/img/IJufB84qo5ifpB3H.jpg,,,,,,,"[{'screen_name': 'MarioGabelli', 'name': 'Mario Gabelli', 'id': '174385219'}]",,,,
1346104855832776705,1346104855832776705,2021-01-04 15:43:01 CET,2021-01-04,15:43:01,+0200,1108708414316863489,investidea1,Investidea,,The REIT Millionaire Maker: Part 2.  https://t.co/i7TkxIbPZQ   https://t.co/Au1qYqYhlb $SLG $VNO $BTLCY $BLND $SRET $BXP $KBWY $MSGE $C $BK $VGR $SNE $PGRE $CXP $NSRGY $XLRE,en,[],"['https://seekingalpha.com/article/4397085-reit-millionaire-maker-part-2?source=tweet', 'https://seekingalpha.com/article/4397085-reit-millionaire-maker-part-2']",[],0,0,0,[],"['slg', 'vno', 'btlcy', 'blnd', 'sret', 'bxp', 'kbwy', 'msge', 'c', 'bk', 'vgr', 'sne', 'pgre', 'cxp', 'nsrgy', 'xlre']",https://twitter.com/Investidea1/status/1346104855832776705,False,,0,,,,,,,,[],,,,
1346104632917954560,1346104632917954560,2021-01-04 15:42:08 CET,2021-01-04,15:42:08,+0200,19242782,10minutetrading,"Christopher M. Uhl, CMA",,"According to the artificial intelligence data from  @FinClubAI1 , $BK is their best pick for today... Get 2 weeks of free AI stock picks and 10% off using code SAVE10. Trade with confidence, go to  https://t.co/BqDIWVfWKI before your next trade!  https://t.co/diqvbFQYJ3",en,"[{'screen_name': 'finclubai1', 'name': 'finclubai', 'id': '1043313810889732096'}]",['http://finclub.ai'],['https://pbs.twimg.com/media/Eq5S9q7VoAAvuT-.jpg'],0,5,1,[],['bk'],https://twitter.com/10minutetrading/status/1346104632917954560,False,,1,https://pbs.twimg.com/media/Eq5S9q7VoAAvuT-.jpg,,,,,,,[],,,,
1346102249697796098,1346082338514620416,2021-01-04 15:32:40 CET,2021-01-04,15:32:40,+0200,1108708414316863489,investidea1,Investidea,,@jimcramer $SLG SL Green 🚀 should be over $70 already $100 soon $KBWY $BTLCY $BLND $C $BK $EWU $VNO $BXP $SCHH $ESRT $CXP $XLRE $MSGE $PGRE $NYC $KBWY $BCS $MS $JPM $GDX $XRP $JETS $GE $SNE $GEAHF $NDVLY $KWEB $BABA $NSRGY $SNY  https://t.co/mT0VcJ1JKm,en,[],[],[],0,0,0,[],"['slg', 'kbwy', 'btlcy', 'blnd', 'c', 'bk', 'ewu', 'vno', 'bxp', 'schh', 'esrt', 'cxp', 'xlre', 'msge', 'pgre', 'nyc', 'kbwy', 'bcs', 'ms', 'jpm', 'gdx', 'xrp', 'jets', 'ge', 'sne', 'geahf', 'ndvly', 'kweb', 'baba', 'nsrgy', 'sny']",https://twitter.com/Investidea1/status/1346102249697796098,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1346090285483388929/pu/img/IJufB84qo5ifpB3H.jpg,,,,,,,"[{'screen_name': 'jimcramer', 'name': 'Jim Cramer', 'id': '14216123'}]",,,,
1346090329292890120,1346090329292890120,2021-01-04 14:45:18 CET,2021-01-04,14:45:18,+0200,1108708414316863489,investidea1,Investidea,,$SLG SL Green #ask $60.70 🚀 should be over $70 already $KBWY $BTLCY $BLND $C $BK $EWU $VNO $BXP $SCHH $ESRT $CXP $XLRE $MSGE $PGRE $NYC $KBWY $BCS $MS $JPM $GDX $XRP $JETS $GE $SNE $GEAHF $NDVLY $KWEB $BABA $NSRGY $SNY  https://t.co/mT0VcJ1JKm,en,[],[],[],0,0,0,['ask'],"['slg', 'kbwy', 'btlcy', 'blnd', 'c', 'bk', 'ewu', 'vno', 'bxp', 'schh', 'esrt', 'cxp', 'xlre', 'msge', 'pgre', 'nyc', 'kbwy', 'bcs', 'ms', 'jpm', 'gdx', 'xrp', 'jets', 'ge', 'sne', 'geahf', 'ndvly', 'kweb', 'baba', 'nsrgy', 'sny']",https://twitter.com/Investidea1/status/1346090329292890120,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1346090285483388929/pu/img/IJufB84qo5ifpB3H.jpg,,,,,,,[],,,,
1346087676907298816,1346087676907298816,2021-01-04 14:34:45 CET,2021-01-04,14:34:45,+0200,39546678,mediasentiment,Media Sentiment®,,$BK  new alert at  https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 267,in,[],['http://www.aheadsup.com/twitter/newsentiment.html?user=usequities'],[],0,0,0,"['stocks', 'daytrading', 'nyse', 'nasdaq', 'market']",['bk'],https://twitter.com/mediasentiment/status/1346087676907298816,False,,0,,,,,,,,[],,,,
1346086075333271552,1346086075333271552,2021-01-04 14:28:24 CET,2021-01-04,14:28:24,+0200,61661638,americanbanking,US Banking News,,Barclays Increases The Bank of New York Mellon $BK Price Target to $59.00  https://t.co/Ty5sMo1wxC #stocks,en,[],['http://americanbankingnews.com/?p=17841954'],[],0,0,0,['stocks'],['bk'],https://twitter.com/AmericanBanking/status/1346086075333271552,False,,0,,,,,,,,[],,,,
1345926238288928769,1345926238288928769,2021-01-04 03:53:15 CET,2021-01-04,03:53:15,+0200,1108708414316863489,investidea1,Investidea,,#Stimulus $SLG   needed #Inflation will pickup to get the #EconomyRising #Gold #RealEstate in #metro areas like #London #NewYork #NewYorkCity will go up big as people #backtowork $SLG $XRP $C $BTLCY $BK $GS  $BXP  https://t.co/ZipbSYkJPr less density per sq ft= higher space demand,en,[],[],[],0,1,0,"['stimulus', 'inflation', 'economyrising', 'gold', 'realestate', 'metro', 'london', 'newyork', 'newyorkcity', 'backtowork']","['slg', 'slg', 'xrp', 'c', 'btlcy', 'bk', 'gs', 'bxp']",https://twitter.com/Investidea1/status/1345926238288928769,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1329492480962809856/pu/img/pwEGaVoMqHkjM16r.jpg,,,,,,,[],,,,
1345919303669972993,1345919303669972993,2021-01-04 03:25:42 CET,2021-01-04,03:25:42,+0200,1108708414316863489,investidea1,Investidea,,#Ripple #XRP $XRP should move #headquarters to #UK #London $BTLCY #BritishLand where it's considered a #digitalasset #DigitalCurrency  not a #security $C $BK $HSBC $BCS $BLND #commodity $TD $BMO $GS $JPM $BAC $RJF $EVR $BBVA $CS $UBS $SLG $VNO $MS $WBA $GE $DMLRY $NSRGY $BXP $NYC  https://t.co/qrbdwtQ0uk,en,[],[],"['https://pbs.twimg.com/media/Eq2qd-2XYAABbqc.jpg', 'https://pbs.twimg.com/media/Eq2qeG1XcAM3f4C.jpg', 'https://pbs.twimg.com/media/Eq2qeSLXYAA7zoZ.jpg']",0,1,0,"['ripple', 'xrp', 'headquarters', 'uk', 'london', 'britishland', 'digitalasset', 'digitalcurrency', 'security', 'commodity']","['xrp', 'btlcy', 'c', 'bk', 'hsbc', 'bcs', 'blnd', 'td', 'bmo', 'gs', 'jpm', 'bac', 'rjf', 'evr', 'bbva', 'cs', 'ubs', 'slg', 'vno', 'ms', 'wba', 'ge', 'dmlry', 'nsrgy', 'bxp', 'nyc']",https://twitter.com/Investidea1/status/1345919303669972993,False,,1,https://pbs.twimg.com/media/Eq2qd-2XYAABbqc.jpg,,,,,,,[],,,,
